owner_org,bla,bla2,sample_id,notes,name,spatial,license_id,resource_permissions,access_control_date,access_control_mode,sequence_data_type,related_data,am_environment,ammonium_nitrogen_wt,ammonium_nitrogen_wt_meth,analysis_software_version,archive_ingestion_date,bioplatforms_dataset_id,bioplatforms_project,bioplatforms_project_code,biotic_relationship,boron_hot_cacl2,boron_hot_cacl2_meth,clay,clay_meth,coarse_sand,coarse_sand_meth,collection_date,color,conductivity,conductivity_meth,data_generated,data_type,database_schema_definitions_url,dataset_id,dataset_url,date_of_transfer,depth,depth_lower,depth_upper,description,dtpa_copper,dtpa_copper_meth,dtpa_iron,dtpa_iron_meth,dtpa_manganese,dtpa_manganese_meth,dtpa_zinc,dtpa_zinc_meth,elev,env_broad_scale,env_local_scale,env_medium,exc_aluminium,exc_aluminium_meth,exc_calcium,exc_calcium_meth,exc_magnesium,exc_magnesium_meth,exc_potassium,exc_potassium_meth,exc_sodium,exc_sodium_meth,facility,fine_sand,fine_sand_meth,flow_id,folder_name,general_env_feature,geo_loc_name,gravel,gravel_meth,hyperspectral_analysis,hyperspectral_analysis_meth,insert_size_range,lat_lon,latitude,library_construction_protocol,local_class,local_class_meth,longitude,ncbi_bioproject_accession,ncbi_bioproject_accession_number,ncbi_biosample_accession,ncbi_biosample_accession_number,nitrate_nitrogen,nitrate_nitrogen_meth,nucl_acid_ext,organic_carbon,organic_carbon_meth,ph,ph_meth,ph_solid_h2o,ph_solid_h2o_meth,phosphorus_colwell,phosphorus_colwell_meth,potassium_colwell,potassium_colwell_meth,read_length,sample_database_file,sample_extraction_id,sample_metadata_ingest_date,sample_metadata_ingest_file,sample_metadata_update_history,sample_site_location_description,sample_submission_date,sample_type,sand,sand_meth,sequencer,silt,silt_meth,slope_aspect,slope_gradient,source_mat_id,store_cond,sulphur,sulphur_meth,texture,texture_meth,ticket,url,utc_date_sampled,vegetation_type,water_content,water_content_soil_meth,Sample
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,8461_1,"Uluru, Metagenomics",bpa-base-metagenomics-8461_1-h2thfbcxx,"{""coordinates"": [130.756, -25.2713], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,38,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.73,meth_2.1,12.08,meth_2.1,47.44,meth_2.1,2012-12-11T00:00:00Z,BR,0.231,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,0.57,meth_2.1,21.92,meth_2.1,43.99,meth_2.1,1.58,meth_2.1,570,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.057,meth_2.1,9.9,meth_2.1,3.38,meth_2.1,0.73,meth_2.1,0.06,meth_2.1,RAMACIOTTI,36.43,meth_2.1,H2THFBCXX,20150522_UNSW_BPA_BASE_H2THFBCXX,Arid,Australia:Northern Territory [GAZ_00002787],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-25.2713 130.756,-25.2713,TruSeq Nano,Rudosol,meth_2.27,130.756,PRJNA317932,PRJNA317932,SAMN04873916,SAMN04873916,4,meth_2.1,meth_3.1.1,1.45,meth_2.1,7.4,meth_2.1,7.8,meth_2.1,37,meth_2.1,328,meth_2.1,150bp,AM_db_v4.2_202408091431.db,8461_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Uluru,2017-05-11,Soil,83.87,meth_2.1,HiSeq2500,4.06,meth_2.1,NA,0,102.100.100/8461,frozen,40.4,meth_2.1,2,meth_2.1,BRLOPS-649,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/8461,2012-12-11,Grassland,1.63276998,meth_2.1,8461
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9430_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-9430_1-h32m7bcxx,"{""coordinates"": [148.950867, -35.601567], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-17,date,illumina-shortread,NA,Soil,6,meth_2.1,1.8.2,2015-06-19,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.27,meth_2.1,9.14,meth_2.1,56.18,meth_2.1,2013-05-09T00:00:00Z,GR,0.063,meth_2.1,2015-06-19,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-19,0,0.1,0,BASE metagenomics,0.73,meth_2.1,64.4,meth_2.1,27.37,meth_2.1,1.63,meth_2.1,1350,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.02,meth_2.1,9.65,meth_2.1,0.83,meth_2.1,0.47,meth_2.1,0.02,meth_2.1,AGRF,15.29,meth_2.1,H32M7BCXX,20150619_AGRF_BPA_BASE_H33CGBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],15,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-35.601567 148.950867,-35.601567,TruSeq DNA nano,Kurosol,meth_2.27,148.950867,PRJNA317932,PRJNA317932,SAMN04873974,SAMN04873974,1e-10,meth_2.1,meth_3.1.1,3.17,meth_2.1,5.9,meth_2.1,6.8,meth_2.1,12,meth_2.1,228,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9430_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-06-19,Soil,71.46,meth_2.1,HiSeq 2500,19.4,meth_2.1,NA,5,102.100.100/9430,frozen,2.9,meth_2.1,2,meth_2.1,BRLOPS-657,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9430,2013-05-09,Woodland,5.418434246,meth_2.1,9430
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9434_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-9434_1-h3wl3bcxx,"{""coordinates"": [148.932083, -35.6055], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-03,date,illumina-shortread,NA,Soil,6,meth_2.1,1.8.2,2015-06-05,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.28,meth_2.1,15.08,meth_2.1,49.94,meth_2.1,2013-05-16T00:00:00Z,LTGR,0.036,meth_2.1,2015-06-05,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-05,0,0.1,0,BASE metagenomics,1.1,meth_2.1,132.39,meth_2.1,76.61,meth_2.1,6.49,meth_2.1,940,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.203,meth_2.1,3.87,meth_2.1,0.78,meth_2.1,0.45,meth_2.1,1e-10,meth_2.1,AGRF,17.83,meth_2.1,H3WL3BCXX,20150605_AGRF_BPA_BASE_H3WL3BCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],0,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,670bp,-35.6055 148.932083,-35.6055,TruSeq DNA nano,Kurosol,meth_2.27,148.932083,PRJNA317932,PRJNA317932,SAMN04873978,SAMN04873978,1e-10,meth_2.1,meth_3.1.1,2.19,meth_2.1,4.8,meth_2.1,5.6,meth_2.1,13,meth_2.1,214,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9434_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-06-05,Soil,67.77,meth_2.1,HiSeq 2500,17.15,meth_2.1,NA,2,102.100.100/9434,frozen,4,meth_2.1,2,meth_2.1,BRLOPS-651,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9434,2013-05-16,Grassland,16.68786568,meth_2.1,9434
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9436_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-9436_1-h3nj2bcxx,"{""coordinates"": [148.929694, -35.607278], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-17,date,illumina-shortread,NA,Soil,6,meth_2.1,1.8.2,2015-06-19,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.32,meth_2.1,12.29,meth_2.1,58.06,meth_2.1,2013-05-16T00:00:00Z,GR,0.046,meth_2.1,2015-06-19,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-19,0,0.1,0,BASE metagenomics,0.72,meth_2.1,67.26,meth_2.1,51.47,meth_2.1,3.53,meth_2.1,971,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.12,meth_2.1,8.63,meth_2.1,1.48,meth_2.1,0.64,meth_2.1,0.02,meth_2.1,AGRF,11.05,meth_2.1,H3NJ2BCXX,20150619_AGRF_BPA_BASE_H33CGBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],15,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,550bp,-35.607278 148.929694,-35.607278,TruSeq DNA nano,Kurosol,meth_2.27,148.929694,PRJNA317932,PRJNA317932,SAMN04873980,SAMN04873980,1e-10,meth_2.1,meth_3.1.1,2.75,meth_2.1,5.1,meth_2.1,6.1,meth_2.1,42,meth_2.1,236,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9436_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-06-19,Soil,69.11,meth_2.1,HiSeq 2500,18.6,meth_2.1,NA,30,102.100.100/9436,frozen,3.2,meth_2.1,2,meth_2.1,BRLOPS-657,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9436,2013-05-16,Woodland,14.78843737,meth_2.1,9436
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9438_1,"Namadgi NP, HiSeq",bpa-base-metagenomics-9438_1-h3wynbcxx,"{""coordinates"": [148.785083, -35.44535], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-10-07,date,illumina-shortread,NA,Soil,10,meth_2.1,1.8.2,2015-07-13,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.43,meth_2.1,20.94,meth_2.1,46.4,meth_2.1,2013-05-23T00:00:00Z,GRBR,0.066,meth_2.1,2015-07-13,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-07-09,0,0.1,0,BASE Metagenomics,0.66,meth_2.1,109.25,meth_2.1,71.6,meth_2.1,4.55,meth_2.1,1208,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.725,meth_2.1,6.45,meth_2.1,1.19,meth_2.1,0.63,meth_2.1,0.02,meth_2.1,RAMACIOTTI,20.04,meth_2.1,H3WYNBCXX,20150619_UNSW_BPA_BASE_H3WYNBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],5,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.44535 148.785083,-35.44535,TruSeq Nano,Tenosols,meth_2.27,148.785083,PRJNA317932,PRJNA317932,SAMN04873982,SAMN04873982,1e-10,meth_2.1,meth_3.1.1,3.72,meth_2.1,4.9,meth_2.1,5.6,meth_2.1,46,meth_2.1,290,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9438_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx; Lat_lon_reduce_sig_fig_curation_round_6dec_UPDATE_xlsx;,Namadgi NP,2015-07-09,Soil,66.44,meth_2.1,HiSeq2500,12.62,meth_2.1,NA,16,102.100.100/9438,frozen,3.7,meth_2.1,2,meth_2.1,BRLOPS-668,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9438,2013-05-23,Forest,25.27413747,meth_2.1,9438
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9440_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-9440_1-h3wl3bcxx,"{""coordinates"": [148.7826, -35.4502], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-09-03,date,illumina-shortread,NA,Soil,15,meth_2.1,1.8.2,2015-06-05,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.5,meth_2.1,20.44,meth_2.1,33.8,meth_2.1,2013-05-23T00:00:00Z,GRBR,0.058,meth_2.1,2015-06-05,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-06-05,0,0.1,0,BASE metagenomics,1.16,meth_2.1,133.8,meth_2.1,57.47,meth_2.1,3.49,meth_2.1,1204,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],1.249,meth_2.1,10.14,meth_2.1,2.38,meth_2.1,0.82,meth_2.1,0.03,meth_2.1,AGRF,23.16,meth_2.1,H3WL3BCXX,20150605_AGRF_BPA_BASE_H3WL3BCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],15,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,670bp,-35.4502 148.7826,-35.4502,TruSeq DNA nano,Tenosols,meth_2.27,148.7826,PRJNA317932,PRJNA317932,SAMN04873984,SAMN04873984,1e-10,meth_2.1,meth_3.1.1,4.9,meth_2.1,4.6,meth_2.1,5.5,meth_2.1,46,meth_2.1,318,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9440_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2015-06-05,Soil,56.96,meth_2.1,HiSeq 2500,22.6,meth_2.1,NA,50,102.100.100/9440,frozen,4,meth_2.1,2,meth_2.1,BRLOPS-651,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9440,2013-05-23,Forest,23.67009388,meth_2.1,9440
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9442_1,"Namadgi NP, HiSeq",bpa-base-metagenomics-9442_1-h3wynbcxx,"{""coordinates"": [148.78455, -35.4463], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-10-07,date,illumina-shortread,NA,Soil,20,meth_2.1,1.8.2,2015-07-13,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.57,meth_2.1,11.59,meth_2.1,38.66,meth_2.1,2013-05-23T00:00:00Z,BRGR,0.065,meth_2.1,2015-07-13,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-07-09,0,0.1,0,BASE Metagenomics,1.37,meth_2.1,103.34,meth_2.1,114.85,meth_2.1,3.59,meth_2.1,1204,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.445,meth_2.1,12.52,meth_2.1,2.64,meth_2.1,0.88,meth_2.1,0.03,meth_2.1,RAMACIOTTI,26.39,meth_2.1,H3WYNBCXX,20150619_UNSW_BPA_BASE_H3WYNBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],10,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.4463 148.78455,-35.4463,TruSeq Nano,Tenosols,meth_2.27,148.78455,PRJNA317932,PRJNA317932,SAMN04873986,SAMN04873986,1,meth_2.1,meth_3.1.1,5.02,meth_2.1,4.9,meth_2.1,5.7,meth_2.1,71,meth_2.1,344,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9442_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2015-07-09,Soil,65.04,meth_2.1,HiSeq2500,23.37,meth_2.1,NA,16,102.100.100/9442,frozen,4.5,meth_2.1,1.5,meth_2.1,BRLOPS-668,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9442,2013-05-23,Forest,27.40778689,meth_2.1,9442
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9444_1,"Namadgi NP, None",bpa-base-metagenomics-9444_1-h3ytvbcxx,"{""coordinates"": [148.8305, -35.3365], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,5,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.21,meth_2.1,23.62,meth_2.1,14.99,meth_2.1,2013-05-28T00:00:00Z,GRYW,0.027,meth_2.1,2017-05-11,NA,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,NA,0.93,meth_2.1,151.88,meth_2.1,20.39,meth_2.1,3.58,meth_2.1,1005,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],3.462,meth_2.1,0.31,meth_2.1,0.33,meth_2.1,0.38,meth_2.1,0.08,meth_2.1,RAMACIOTTI,28.03,meth_2.1,H3YTVBCXX,NA,Temperate,Australia:Australian Capital Territory [GAZ_00002788],25,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.3365 148.8305,-35.3365,TruSeq Nano,Kandosol,meth_2.27,148.8305,PRJNA317932,PRJNA317932,SAMN04873988,SAMN04873988,8,meth_2.1,meth_3.1.1,3.09,meth_2.1,4.1,meth_2.1,5,meth_2.1,7,meth_2.1,149,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9444_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2017-05-11,Soil,43.02,meth_2.1,HiSeq2500,33.36,meth_2.1,NA,2,102.100.100/9444,frozen,3,meth_2.1,2.5,meth_2.1,BRLOPS-652,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9444,2013-05-28,Forest,12.47,meth_2.1,9444
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9446_1,"Namadgi NP, HiSeq",bpa-base-metagenomics-9446_1-h3wynbcxx,"{""coordinates"": [148.80014, -35.3556], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-10-07,date,illumina-shortread,NA,Soil,14,meth_2.1,1.8.2,2015-07-13,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.64,meth_2.1,25.63,meth_2.1,23.32,meth_2.1,2013-05-28T00:00:00Z,GRBR,0.052,meth_2.1,2015-07-13,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-07-09,0,0.1,0,BASE Metagenomics,1.4,meth_2.1,135.07,meth_2.1,85.46,meth_2.1,7.27,meth_2.1,1266,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],0.263,meth_2.1,16.33,meth_2.1,2.75,meth_2.1,0.85,meth_2.1,0.04,meth_2.1,RAMACIOTTI,23.16,meth_2.1,H3WYNBCXX,20150619_UNSW_BPA_BASE_H3WYNBCXX,Temperate,Australia:New South Wales [GAZ_00002793],35,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.3556 148.80014,-35.3556,TruSeq Nano,Tenosols,meth_2.27,148.80014,PRJNA317932,PRJNA317932,SAMN04873990,SAMN04873990,1e-10,meth_2.1,meth_3.1.1,4.79,meth_2.1,4.9,meth_2.1,5.7,meth_2.1,23,meth_2.1,330,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9446_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2015-07-09,Soil,46.49,meth_2.1,HiSeq2500,27.88,meth_2.1,NA,8,102.100.100/9446,frozen,5.3,meth_2.1,2,meth_2.1,BRLOPS-668,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9446,2013-05-28,Woodland,20.28,meth_2.1,9446
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9448_1,"Namadgi NP, HiSeq",bpa-base-metagenomics-9448_1-h3wynbcxx,"{""coordinates"": [148.8234, -35.3952], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2015-10-07,date,illumina-shortread,NA,Soil,15,meth_2.1,1.8.2,2015-07-13,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.54,meth_2.1,30.78,meth_2.1,28.74,meth_2.1,2013-05-31T00:00:00Z,GRBR,0.046,meth_2.1,2015-07-13,HiSeq,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2015-07-09,0,0.1,0,BASE Metagenomics,0.92,meth_2.1,185.9,meth_2.1,15.98,meth_2.1,4.71,meth_2.1,1129,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],4.741,meth_2.1,3.46,meth_2.1,1.53,meth_2.1,0.63,meth_2.1,0.04,meth_2.1,RAMACIOTTI,25.04,meth_2.1,H3WYNBCXX,20150619_UNSW_BPA_BASE_H3WYNBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],15,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.3952 148.8234,-35.3952,TruSeq Nano,Kandosol,meth_2.27,148.8234,PRJNA317932,PRJNA317932,SAMN04873992,SAMN04873992,1e-10,meth_2.1,meth_3.1.1,5.11,meth_2.1,4.1,meth_2.1,5,meth_2.1,47,meth_2.1,246,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9448_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2015-07-09,Soil,53.78,meth_2.1,HiSeq2500,15.44,meth_2.1,NA,48,102.100.100/9448,frozen,4.4,meth_2.1,2,meth_2.1,BRLOPS-668,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9448,2013-05-31,Forest,22.32,meth_2.1,9448
75a9f0a5-fc60-4af6-b455-32e2011d969b,BASE,Metagenomics,9450_1,"Namadgi NP, Metagenomics",bpa-base-metagenomics-9450_1-h2thfbcxx,"{""coordinates"": [148.8271, -35.3941], ""type"": ""Point""}",CC-BY-4.0-AU,organization_member_after_embargo:archive_ingestion_date:90:am-consortium-members,2017-08-09,date,illumina-shortread,NA,Soil,9,meth_2.1,1.8.2,2017-05-11,NA,Biome of Australia Soil Environments (BASE),NA,Free-living,0.46,meth_2.1,21.48,meth_2.1,29.4,meth_2.1,2013-05-31T00:00:00Z,GRBK,0.044,meth_2.1,2017-05-11,Metagenomics,https://github.com/AusMicrobiome/contextualdb_doc/raw/4.2.0/db_schema_definitions/db_schema_definitions.xlsx,NA,NA,2017-05-11,0,0.1,0,BASE metagenomics,1,meth_2.1,192.65,meth_2.1,80.93,meth_2.1,4.9,meth_2.1,1115,1 Conservation and Natural Environments,1.1.3 National park,Soil [ENVO_00001998],4.051,meth_2.1,1.56,meth_2.1,0.56,meth_2.1,0.54,meth_2.1,0.04,meth_2.1,RAMACIOTTI,21.43,meth_2.1,H2THFBCXX,20150522_UNSW_BPA_BASE_H2THFBCXX,Temperate,Australia:Australian Capital Territory [GAZ_00002788],35,meth_2.1,DOI 10.5281/zenodo.6265730,meth_2.26,300-1000bp,-35.3941 148.8271,-35.3941,TruSeq Nano,Kandosol,meth_2.27,148.8271,PRJNA317932,PRJNA317932,SAMN04873994,SAMN04873994,10,meth_2.1,meth_3.1.1,4.53,meth_2.1,4.1,meth_2.1,4.8,meth_2.1,16,meth_2.1,210,meth_2.1,150bp,AM_db_v4.2_202408091431.db,9450_1,2021-04-23T11:13:48Z,BASE_NEW_CKAN_Curated_depth_xlsx,soil_types_20210420_xlsx; All_soil_noAntarctic_Methods_FILLED_UPDATE_xlsx; AM_visNIR_UPDATE_xlsx; Soil_geo_loc_name_UPDATE2_xlsx; SOIL_local_class_meth_UPDATE_xlsx; AM_add_meth_for_ALL_DB_UPDATE_xlsx;,Namadgi NP,2017-05-11,Soil,50.83,meth_2.1,HiSeq2500,27.69,meth_2.1,NA,2013,102.100.100/9450,frozen,4.5,meth_2.1,1.5,meth_2.1,BRLOPS-649,https://data.bioplatforms.com//organization/australian-microbiome?q=sample_id:102.100.100/9450,2013-05-31,Forest,19,meth_2.1,9450
